,symbol,trades,Name,sector,industry,Qtype,price,Day_pcnt_change,bid,ask,bidsize,asksize,marketCap,ADV_3months,ADV_10days,beta,NextEarningsDate,SharesOutstanding,FloatShares,HeldInsidersPercent,HeldInstitutionsPercent,SharesShort,ShortRatio,ShortPercentFloat,PE_TTM,PEGRatio,PriceToSales,PriceToBookRatio,Unnamed: 27,ROE,DtoEq,PayoutRatio,price_lvl,ADV_3months_lvl,marketCap_lvl
4030,THCA,43,Tuscan Holdings Corp. II,Financial Services,Shell Companies,EQUITY,11.43,-0.2617778,0.0,0.0,800,1100,251317136.0,406264.0,472742.0,0, ,21987500.0,883098,0.19613001,0.58075,14779,0.02,0.0008,53.556521999999994,0,0,11.747174,,0,0,0,9.36,341792.0,0.0
4032,CLEU,43,China Liberal Education Holdings Limited,Consumer Defensive,Education & Training Services,EQUITY,4.02,-3.3653815000000002,3.98,4.06,900,1000,25459986.0,202016.0,416542.0,0, ,6333330.0,2711933,0.5718,0.00276,34233,0.1,0.0094,53.556521999999994,0,4.508961,0,,0.02982,0,0,2.65,0.0,0.0
4033,AIMC,43,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,EQUITY,59.28,5.013283,56.06,59.27,900,800,3836245760.0,423209.0,362385.0,2.608858,2/12/21,64714000.0,64127713,0.0109,1.04074,1147549,2.69,0.0179,53.556521999999994,1.32,2.2372694,2.022035,,-0.01031,80.984,0,47.435,341792.0,809898.5
4037,FGB,43,First Trust Specialty Finance and Financial Opportunities Fund,Financial Services,Asset Management,EQUITY,3.75,0.0,3.2,3.74,800,1300,53878500.0,79074.0,52571.0,0,,14367600.0,0,0,0.14977,24376,0.3,0.0026,53.556521999999994,0,0,0,,0,0,0,2.65,59853.5,18242.0
4038,PRFX,43,PainReform Ltd.,Healthcare,Drug ManufacturersÑSpecialty & Generic,EQUITY,4.71,1.5086244,0.0,0.0,1300,1200,41250276.0,220153.0,88585.0,0,,8910120.0,167415,0.63792,0.12218001,3418,0.01,0.0009,53.556521999999994,0,0,0,,0,0,0,2.65,214462.99999999997,18242.0
4039,SMMT,43,Summit Therapeutics Inc.,Healthcare,Biotechnology,EQUITY,11.19,24.888388,0.0,0.0,1100,1000,924015360.0,234064.0,227600.0,0.625933,11/16/20,82575104.0,21639317,0.73573995,0.10536,402810,1.54,0.01,53.556521999999994,0,41.82356,20.419708,,0,1.487,0,9.36,214462.99999999997,341792.0
4041,NGVT,43,Ingevity Corporation,Basic Materials,Specialty Chemicals,EQUITY,74.25,2.4844763,0.0,0.0,1200,1000,3065002752.0,240245.0,262457.0,2.236855,2/10/21,41279500.0,41036358,0.00659,0.92727,986457,4.32,0.0272,53.556521999999994,1.36,2.567219,4.967552,,0.33896,221.151,0,47.435,214462.99999999997,809898.5
4042,MSM,43,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution,EQUITY,86.34,0.81737155,0.0,0.0,800,800,4819049472.0,430766.0,401271.0,1.052294,4/7/21,46717600.0,45650388,0.02405,0.91642,1307368,3.08,0.0461,53.556521999999994,2.61,1.5343862,4.2855015,,0.17005,48.349,0.7463,77.30000000000001,341792.0,1286014.0
4046,MCO,43,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,EQUITY,278.39,0.5126957000000001,277.38,281.94,900,800,52281643008.0,803512.0,737585.0,1.155282,2/12/21,187800000.0,187026731,0.00362,0.93292,2458104,3.08,0.0151,53.556521999999994,2.5,9.838472,34.92974,,1.52331,407.206,0.22680001,175.005,509925.50000000006,6831108.0
4047,MIXT,43,MiX Telematics Limited,Technology,SoftwareÑApplication,EQUITY,13.89,1.7582470000000001,13.0,14.0,1000,1000,312947264.0,51388.0,51814.0,0.163008,,22045500.0,15101746,0.02595,0.39668998,45776,0.84,0,53.556521999999994,190.95,2.4299788,2.4914799,,0.07586,7.729,0.48759997,12.1,18242.0,0.0
4049,COWN,43,Cowen Inc.,Financial Services,Capital Markets,EQUITY,28.14,-0.28348663,26.0,28.65,1100,1100,747640384.0,486009.0,591014.0,1.432764,2/11/21,26568600.0,23393930,0.05588,1.0245,5238338,11.55,0.2067,53.556521999999994,0.31,0.6089184,0.92316777,,0.109919995,168.087,0.0291,21.47000000000001,341792.0,341792.0
4050,JIH,43,"Juniper Industrial Holdings, Inc.",Financial Services,Shell Companies,EQUITY,13.5,2.04082,13.24,13.54,1400,1000,582187520.0,726648.0,1442571.0,0, ,34500000.0,7498626,0,0.68494004,460296,0.37,0.0178,53.556521999999994,0,0,0,,0,0,0,12.1,509925.50000000006,214462.99999999997
4051,FNB,43,F.N.B. Corporation,Financial Services,BanksÑRegional,EQUITY,10.8,1.5992482,10.77,10.78,4000,2900,3473604352.0,2309200.0,2399114.0,1.342049,,321630016.0,316390440,0.00763,0.74338996,6306849,2.88,0.0253,53.556521999999994,1.12,3.0869598,0.7062978,,0.058119997,0,0.5647,9.36,1286014.0,809898.5
4052,LEGN,43,Legend Biotech Corporation,Healthcare,Biotechnology,EQUITY,27.34,-0.40073082,27.35,27.35,900,800,3533503744.0,327512.0,472200.0,0,11/16/20,129243000.0,32000946,0,0.19985001,1905023,8.32,0,53.556521999999994,0,63.070126,0,,0,1.191,0,21.47000000000001,214462.99999999997,809898.5
4053,HPK,42,"HighPeak Energy, Inc.",Energy,Oil & Gas E&P,EQUITY,14.74,2.7177658,12.13,18.01,800,1000,1350993152.0,93735.0,21614.0,0, ,91654896.0,4184044,0.9544,0.008880001,319224,1.64,0,53.556521999999994,0,66.30967,0,,0,0.135,0,12.1,59853.5,509925.50000000006
4054,DHIL,42,"Diamond Hill Investment Group, Inc.", , ,EQUITY,144.78,2.3107938999999997,140.25,144.91, ,800,457978240.0,16725.0,14014.0,0.8762,2/25/21,3163270.0,2822218,0.05105,0.57893,54211,3.38,0.0178,53.556521999999994, , ,2.0904744,, ,1.261, ,77.30000000000001,0.0,214462.99999999997
4057,VSPR,42,Vesper Healthcare Acquisition Corp.,Financial Services,Shell Companies,EQUITY,11.01,1.4746529,0.0,0.0,2200,1000,633075008.0,1191948.0,830816.0,0, ,46000000.0,0,0,0,568680,0.46,0,53.556521999999994,0,0,0,,0,997.072,0,9.36,809898.5,214462.99999999997
4058,QUMU,42,Qumu Corporation,Technology,SoftwareÑApplication,EQUITY,10.31,12.065225,0.0,0.0,1400,1800,180838432.0,162090.0,239957.0,1.700106,3/4/21,17540100.0,11297053,0.16469,0.45209,162718,1.18,0.013400001,53.556521999999994,-0.97,6.363293,25.39409,,-1.65379,65.972,0,9.36,0.0,59853.5
4059,NHTC,42,Natural Health Trends Corp.,Consumer Cyclical,Internet Retail,EQUITY,7.2,8.108108,0.0,0.0,1000,800,75389040.0,22254.0,16142.0,0.578441,2/10/21,11422500.0,5383416,0.39122,0.14699,32172,1.46,0.0046,53.556521999999994,0,1.1907731,1.1279962,,-0.036310002,6.359,0,5.51,18242.0,18242.0
4060,JCOM,42,"J2 Global, Inc.",Technology,SoftwareÑInfrastructure,EQUITY,105.67,0.5232072,100.51,106.99,900,900,4729640960.0,546100.0,587642.0,0.95731,2/11/21,44758600.0,40569177,0.06106,1.09141,6009897,12.3,0.1659,53.556521999999994,1.05,3.316856,4.0213876,,0.19073999,134.8,0,77.30000000000001,509925.50000000006,1286014.0
4061,PODD,42,Insulet Corporation,Healthcare,Medical Devices,EQUITY,280.89,-0.09958345,0.0,0.0,4000,800,18518489088.0,472979.0,441485.0,0.669156,2/23/21,65927900.0,65634492,0.0026,1.05423,2358059,4.49,0.0475,53.556521999999994,5.02,21.342041,31.095984,,0.07752,155.647,0,175.005,341792.0,2366883.0
4062,EBC,42,"Eastern Bankshares, Inc.",Financial Services,BanksÑRegional,EQUITY,16.35,1.0506803,16.34,16.49,2900,1400,3053493248.0,2045941.0,865128.0,0,,186758000.0,184810266,0.00818,0.08377,4750207,1.59,0.0257,53.556521999999994,0,5.646002,0,,0.00904,0,0,15.61,1286014.0,809898.5
4063,BC,42,Brunswick Corporation,Consumer Cyclical,Leisure,EQUITY,91.91,2.520917,89.82,92.19,800,900,7200468480.0,787000.0,1202571.0,1.874066,,78342600.0,73787645,0.00838,0.98978996,3488337,5.05,0.0448,53.556521999999994,0.95,1.656232,4.7780204,,0.2666,63.007,0.21059999,77.30000000000001,509925.50000000006,1286014.0
4064,HOOK,42,HOOKIPA Pharma Inc.,Healthcare,Biotechnology,EQUITY,12.21,0.16407266,11.3,13.23,1200,3200,361177920.0,118572.0,123428.0,0,11/12/20,25760800.0,16311575,0.113199994,0.47292,1187214,11.69,0.0616,53.556521999999994,-1.24,20.022058,3.3992205,,-0.38407,11.483,0,12.1,59853.5,0.0
4065,CECE,42,CECO Environmental Corp.,Industrials,Pollution & Treatment Controls,EQUITY,7.61,5.8414474,7.08,8.23,900,800,270191520.0,96103.0,120357.0,1.308964,11/4/20,35504800.0,24659881,0.13909,0.72535,541018,6.68,0.0212,53.556521999999994,1.02,0.8378187,1.3416785,,0.07682,44.026,0,5.51,59853.5,0.0
4066,SEM,42,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,EQUITY,27.62,1.7311279,0.0,27.67,900,1000,3722154496.0,481103.0,468014.0,1.414621,2/25/21,134763008.0,108373621,0.17298001,0.77900004,2521083,4.95,0.0366,53.556521999999994,1.02,0.68349046,3.5837553,,0.15805,253.892,0,21.47000000000001,341792.0,809898.5
4067,LKQ,42,LKQ Corporation,Consumer Cyclical,Auto Parts,EQUITY,38.24,0.8704876,38.23,38.26,2200,800,11638153216.0,1811322.0,1827171.0,1.677161,,304344992.0,280408524,0.00664,0.98419,6664628,3.53,0.024600001,53.556521999999994,0.46,0.9960078,2.159842,,0.11639,82.585,0,31.96,1286014.0,2366883.0
4068,PMM,42,Putnam Managed Municipal Income Trust,Financial Services,Asset Management,EQUITY,8.22,-0.363633,0.0,8.25,1800,1100,401793600.0,74419.0,100257.0,0.260405, ,48880000.0,0,0.00015,0.16397,321487,3.92,0.0066,53.556521999999994,0,20.066523,1.0393224,,0.01556,6.468,2.4,5.51,59853.5,214462.99999999997
4069,DOV,42,Dover Corporation,Industrials,Specialty Industrial Machinery,EQUITY,120.89,-0.14042473,120.48,121.91,1200,900,17420611584.0,789293.0,1062785.0,1.313767,,144103008.0,143231351,0.00892,0.85501,1660567,2.36,0.013200001,53.556521999999994,2.07,2.6064088,5.1398807,,0.21297,91.82,0.4191,77.30000000000001,509925.50000000006,2366883.0
4070,BASI,42,"Bioanalytical Systems, Inc.",Healthcare,Diagnostics & Research,EQUITY,12.16,-0.49100178,11.85,13.18,1800,1100,135322560.0,94511.0,89757.0,1.954642,2/9/21,11128500.0,7246547,0.34924,0.106680006,43478,0.29,0.0051,53.556521999999994,0,2.2378833,17.623188,,-0.51185,479.358,0,12.1,59853.5,59853.5
4071,BNR,42,Burning Rock Biotech Limited,Healthcare,Diagnostics & Research,EQUITY,30.9,-0.16155459,30.85,31.06,800,900,3207574528.0,248500.0,358114.0,0,11/20/20,103805000.0,25112393,0,0.18892,389771,1.31,0,53.556521999999994,-94.28,0,0,,0,1.803,0,21.47000000000001,214462.99999999997,809898.5
4073,EDI,42,Stone Harbor Emerging Markets Total Income Fund,Financial Services,Asset Management,EQUITY,9.36,0.214127,9.17,9.64,4000,1000,92459576.0,59619.0,55757.0,0, ,9878160.0,0,0.01481,0.18935,64036,1.02,0.0074,53.556521999999994,0,0,0,,0,0,0,5.51,18242.0,18242.0
4074,BERY,42,"Berry Global Group, Inc.",Consumer Cyclical,Packaging & Containers,EQUITY,59.63,4.1390199999999995,50.0,59.54,800,800,7990419968.0,974917.0,1134171.0,1.35112,,134000000.0,119542608,0.00164,0.98207,3222302,3.92,0.0269,53.556521999999994,0.98,0.66426307,3.258292,,0.30347002,412.311,0,47.435,809898.5,1286014.0
4075,TTEC,42,"TTEC Holdings, Inc.",Technology,Information Technology Services,EQUITY,88.2,3.7036963,0.0,0.0,800,800,4122044416.0,168162.0,196614.0,0.77001,3/1/21,46735200.0,18214576,0.61026,0.35974,404381,2.83,0.0223,53.556521999999994,1.32,2.2407286,8.705952,,0.24403,90.669,0.156,77.30000000000001,0.0,809898.5
4076,AIH,42,Aesthetic Medical International Holdings Group Limited,Healthcare,Medical Care Facilities,EQUITY,6.24,3.140489,5.84,6.48,1100,900,147344496.0,111454.0,130142.0,0,11/30/20,23612900.0,2599768,0,0.04242,39683,0.24,0,53.556521999999994,0,0,0,,-0.90158,116.8,0,5.51,59853.5,59853.5
4077,MODN,42,"Model N, Inc.",Technology,SoftwareÑApplication,EQUITY,39.75,1.7144272,39.66,39.63,800,800,1393094400.0,363172.0,267371.0,0.955176,2/9/21,35046400.0,26846161,0.17752,0.96145,2959828,11.45,0.0859,53.556521999999994,1.26,8.649752,11.103353,,-0.15405,94.621,0,31.96,341792.0,509925.50000000006
4078,ETO,42,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,Financial Services,Asset Management,EQUITY,25.75,0.35074103,25.5,26.24,1800,1000,403790912.0,56712.0,35528.0,1.375667,,15681200.0,0,0,0.10423,11906,0.18,0,53.556521999999994,0,34.191956,1.149913,,0.01746,29.332,4.2157,21.47000000000001,18242.0,214462.99999999997
4079,NYMX,42,Nymox Pharmaceutical Corporation,Healthcare,Biotechnology,EQUITY,2.95,-0.6734,0.0,0.0,1200,1000,227773040.0,155216.0,146900.0,1.486125,5/15/20,77211200.0,43419044,0.43563998,0.06798,3645019,23.19,0.0817,53.556521999999994,0,7347.5176,59,,-2.61175,2.393,0,2.65,0.0,0.0
4080,TRQ,42,Turquoise Hill Resources Ltd.,Basic Materials,Copper,EQUITY,13.16,4.777065299999999,0.0,0.0,900,800,2628683776.0,804162.0,880785.0,1.902343,,201231008.0,80267193,0.50786996,0.36387002,1204689,1.11,0.0065,53.556521999999994,19.65,2.9385774,0.2812747,,0.045300003,51.552,0,12.1,509925.50000000006,809898.5
4081,CCF,42,Chase Corporation,Basic Materials,Specialty Chemicals,EQUITY,111.0,2.3796365,110.28,110.99,1100,1100,1048549312.0,24959.0,33600.0,0.685699,1/7/21,9446280.0,7378022,0.21354,0.71852994,96096,3.49,0.013099999,53.556521999999994,0,4.0091968,3.3983407,,0.12967,2.665,0.202,77.30000000000001,18242.0,341792.0
4082,RSI,42,"Rush Street Interactive, Inc.",Consumer Cyclical,Gambling,EQUITY,21.88,2.6747992000000003,0.0,0.0,900,800,4480870400.0,1575726.0,1952900.0,0,,44792500.0,0,0,0.66884005,5083488,3.85,0,53.556521999999994,0,21.723219,0,,0,0,0,21.47000000000001,1286014.0,809898.5
4083,EBSB,42,"Meridian Bancorp, Inc.",Financial Services,BanksÑRegional,EQUITY,16.36,2.8284144,8.76,16.35,1100,1400,857511040.0,136011.0,147914.0,0.949839,,52415100.0,48268625,0.10299,0.67531997,419711,3.1,0.0107,53.556521999999994,0.9,4.67199,1.0686525,,0.087,0,0.2481,15.61,0.0,341792.0
4084,ESS,42,"Essex Property Trust, Inc.",Real Estate,REITÑResidential,EQUITY,260.57,0.9569938,260.71,260.9,1100,1400,16990362624.0,495654.0,425914.0,0.758804,,65204600.0,63574222,0.02622,0.99203,862938,2.06,0.0185,53.556521999999994,7.5,10.892745,2.8226182,,0.09471,101.772,0.95629996,175.005,341792.0,2366883.0
4085,ZION,42,"Zions Bancorporation, National Association",Financial Services,BanksÑRegional,EQUITY,48.65,1.9275131,0.0,0.0,1100,900,7982978560.0,1944257.0,1471016.0,1.595517,4/19/21,164090000.0,161776331,0.01505,0.88008004,3583441,2.45,0.0255,53.556521999999994,-0.35,3.319326,1.0905627,,0.07074,0,0.45029998,47.435,1286014.0,1286014.0
4086,KREF,42,KKR Real Estate Finance Trust Inc.,Real Estate,REITÑMortgage,EQUITY,18.18,1.16862,17.7,18.62,800,800,1011160704.0,170285.0,240000.0,0.723395,2/16/21,55619400.0,33698143,0.01369,0.96976,1896009,12.22,0.069,53.556521999999994,0.53,11.674738,0.9708427,,0.046230003,398.525,1.977,15.61,0.0,341792.0
4087,BOAC,42,Bluescape Opportunities Acquisition Corp.,Financial Services,Shell Companies,EQUITY,11.27,1.5315322,11.15,11.4,900,1800,855815680.0,227446.0,265300.0,0, ,60750000.0,0,0,0,24127,0.13,0,53.556521999999994,0,0,0,,0,13010.714,0,9.36,214462.99999999997,341792.0
4088,JBGS,42,JBG SMITH Properties,Real Estate,REITÑOffice,EQUITY,32.11,2.883696,32.06,32.09,3000,800,4253451264.0,553300.0,417614.0,0.899515,,133600000.0,127766179,0.03469,0.97935,1231014,2.64,0.013400001,53.556521999999994,-32.67,6.977492,1.2619871,,0.00549,55.422,8.1818,31.96,509925.50000000006,809898.5
4090,VECO,41,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,EQUITY,20.44,2.3535366,0.0,0.0,1100,900,1014073408.0,520124.0,445028.0,1.402881,2/11/21,49612200.0,45431350,0.029189998,1.02068,4191378,5.76,0.1161,53.556521999999994,0.26,2.3670187,2.547358,,-0.10283,83.344,0,15.61,509925.50000000006,341792.0
4091,DIAX,41,Nuveen Dow 30 Dynamic Overwrite Fund,Financial Services,Asset Management,EQUITY,15.12,0.46511424,15.1,15.2,1100,900,549867520.0,121332.0,109900.0,1.066702, ,36366900.0,0,0,0.25087,6580,0.05,0.0002,53.556521999999994,0,35.922836,1.0125904,,-0.11310001,0,0,12.1,0.0,214462.99999999997
4092,ORGS,41,Orgenesis Inc.,Healthcare,Biotechnology,EQUITY,6.97,1.0144883,0.0,0.0,800,1200,168368704.0,109517.0,149842.0,1.215581,11/5/20,24156200.0,21379913,0.108610004,0.26466998,332879,3.94,0.015,53.556521999999994,0,4.6990986,1.7771544,,0,13.768,0,5.51,59853.5,59853.5
4095,BURL,41,"Burlington Stores, Inc.",Consumer Cyclical,Apparel Retail,EQUITY,263.85,3.0704327,260.98,263.03,1000,800,17477476352.0,655682.0,681557.0,0.915688,,66240200.0,65249739,0.01279,1.1103901,2427115,4.7,0.041199997,53.556521999999994,-12.24,3.0767357,60.59945,,-0.49005002,1708.959,0,175.005,509925.50000000006,2366883.0
4096,BATRA,41,The Liberty Braves Group,Communication Services,Entertainment,EQUITY,30.07,2.1746494999999997,29.3,30.02,800,800,1510915200.0,61430.0,77328.0,0.982511,,10312700.0,41462453,0.03809,0.79121,325979,5.12,0.048899997,53.556521999999994,-0.69,8.536244,4.5706034,,-0.15894,210.682,0,21.47000000000001,59853.5,509925.50000000006
4097,CIICU,41,CIIG Merger Corp.,Financial Services,Shell Companies,EQUITY,32.38,1.1558973999999997,31.6,33.8,1000,800,0.0,66522.0,10047.0,0, ,0.0,22134445,0.075,0.24379998,512,0.03,0,53.556521999999994,0,0,8095,,0,0,0,31.96,59853.5,0.0
4098,LMAT,41,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,EQUITY,48.2,-0.14501697,48.15,48.8,800,900,980484416.0,121833.0,144500.0,1.341515,2/25/21,20342000.0,17305740,0.15949,0.85772,1959674,19.05,0.1351,53.556521999999994,-23.96,8.037548,6.074354,,0.12397,47.506,0.4066,47.435,0.0,341792.0
4099,SPXX,41,Nuveen S&P 500 Dynamic Overwrite Fund,Financial Services,Asset Management,EQUITY,15.65,-0.31847256,0.0,0.0,2200,800,269051648.0,74541.0,98571.0,1.138207,,17191800.0,0,0,0.25404,11415,0.16,0.0007,53.556521999999994,0,50.062706,1.1088281,,-0.035099998,0,0,15.61,59853.5,0.0
4100,FCAC,41,Falcon Capital Acquisition Corp.,Financial Services,Shell Companies,EQUITY,11.86,-0.5033592,11.9,12.12,1200,1200,511462496.0,361700.0,1075871.0,0, ,34500000.0,0,0,0,134174,0.42,0,53.556521999999994,0,0,0,,0,0,0,9.36,341792.0,214462.99999999997
4101,JHG,41,Janus Henderson Group plc,Financial Services,Asset Management,EQUITY,30.92,-0.09693275400000001,31.06,30.77,2900,2200,5578060800.0,888062.0,990285.0,1.42103,2/3/21,181406000.0,125284995,0.010340001,0.81094,1967059,2.59,0.013200001,53.556521999999994,1.57,2.426721,1.1484178,,0.03504,6.476,3.2,21.47000000000001,809898.5,1286014.0
4102,SCHN,41,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel,EQUITY,34.3,5.86419,0.0,0.0,1300,900,941661888.0,240841.0,307442.0,1.404482,,27253700.0,25894886,0.05652,0.85245,795754,2.67,0.038399998,53.556521999999994,1.24,0.5234753,1.3755213,,0.02853,41.75,1.2294999,31.96,214462.99999999997,341792.0
4103,CWT,41,California Water Service Group,Utilities,UtilitiesÑRegulated Water,EQUITY,57.83,0.6089114000000001,57.54,57.58,800,1400,2882247168.0,215680.0,263000.0,0.113127,,49840000.0,49394430,0.00874,0.77495,837419,3.83,0.0233,53.556521999999994,2.98,3.6855824,3.2377808,,0.11246,132.785,0.4418,47.435,214462.99999999997,809898.5
4104,MTSC,41,MTS Systems Corporation,Technology,Scientific & Technical Instruments,EQUITY,58.73,-0.30555135,0.0,0.0,900,900,1143749120.0,373814.0,174200.0,1.95144,,19474700.0,18955368,0.01599,0.90282,680037,1.53,0.040999997,53.556521999999994,4.15,1.3803626,5.1149626,,-0.77151,273.1,0,47.435,341792.0,341792.0
4105,FVE,41,Five Star Senior Living Inc.,Healthcare,Medical Care Facilities,EQUITY,8.91,2.886836,8.8,9.15,800,1400,281305632.0,175898.0,195157.0,0.999466,2/24/21,31571900.0,29007312,0.66897005,0.35813,324220,1.54,0.0173,53.556521999999994,-2.04,0.6440737,1.3553392,,0.03605,15.507,0,5.51,0.0,0.0
4106,KELYA,41,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,EQUITY,21.41,4.796865,21.4,21.86,800,800,839871488.0,143517.0,144928.0,1.292956,2/18/21,35869200.0,33555896,0.07111,0.84341,795429,5.72,0,53.556521999999994,1.08,0.1820899,0.72114253,,-0.064959995,7.555,0,15.61,0.0,341792.0
4107,INTZ,41,Intrusion Inc.,Technology,SoftwareÑApplication,EQUITY,25.95,2.93535,22.5,25.96,800,900,451382112.0,129001.0,141671.0,1.035752,11/12/20,17394300.0,9034067,0.50712,0.07311,304790,1.71,0.0311,53.556521999999994,0,59.306545,308.9286,,-1.01415,163.716,0,21.47000000000001,0.0,214462.99999999997
4108,AFG,41,"American Financial Group, Inc.",Financial Services,InsuranceÑProperty & Casualty,EQUITY,103.04,2.8856707000000004,103.07,103.15,1100,800,8896989184.0,507843.0,971285.0,0.898612,2/3/21,86345000.0,66910467,0.20445,0.64208,430795,0.92,0.007,53.556521999999994,5.11,1.1465192,1.310508,,0.11043,28.914,0.22559999,77.30000000000001,341792.0,1286014.0
4109,MKGI,41,"Monaker Group, Inc.",Consumer Cyclical,Travel Services,EQUITY,2.91,15.936257999999999,2.97,2.98,4000,800,54433880.0,282370.0,261614.0,2.541622,,18705800.0,12584725,0.36821997,0.050100002,133785,0.28,0.0106,53.556521999999994,0,416.4286,2.1896164,,-0.59473,53.48,0,2.65,214462.99999999997,18242.0
4111,DNMR,41,"Danimer Scientific, Inc.",Basic Materials,Specialty Chemicals,EQUITY,55.79,-1.4136758999999999,55.8,56.58,1000,1400,4749363712.0,1847370.0,2688914.0,0,,85129296.0,2480972,0.76596,0.81662005,4053163,1.74,0,53.556521999999994,0,107.854294,0,,0,270.173,0,47.435,1286014.0,1286014.0
4112,WST,41,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,EQUITY,294.46,1.0674396000000002,0.0,0.0,800,800,21768603648.0,471226.0,721066.0,1.000533,2/18/21,73927200.0,73461447,0.00581,0.94536,699138,1.6,0.0121,53.556521999999994,3.28,10.685026,12.659501,,0.19442,19.169,0.155,175.005,341792.0,2366883.0
4113,CLW,41,Clearwater Paper Corporation,Basic Materials,Paper & Paper Products,EQUITY,42.99,3.5654142,41.89,45.0,1100,1400,712481920.0,162412.0,128671.0,1.449839,,16573200.0,16264818,0.030450001,0.91334,572382,3.81,0.0422,53.556521999999994,1.52,0.38485494,1.4357759,,0.122650005,173.196,0,31.96,0.0,341792.0
4114,URGN,41,UroGen Pharma Ltd.,Healthcare,Biotechnology,EQUITY,24.78,2.059308,0.0,0.0,800,800,547467008.0,178488.0,189971.0,1.255489,11/9/20,22093100.0,18756782,0.12737,0.75179,2642083,12.09,0.14850001,53.556521999999994,0,142.8299,4.5376306,,-0.82627,2.558,0,21.47000000000001,0.0,214462.99999999997
4115,INDO,41,Indonesia Energy Corporation Limited,Energy,Oil & Gas E&P,EQUITY,7.29,10.790275,7.29,7.38,900,900,54004028.0,255579.0,287242.0,0,,7407960.0,1407956,0.80994004,0.00043,7270,0.01,0.0052,53.556521999999994,0,17.95813,9.467533,,-0.50571996,20.858,0,5.51,214462.99999999997,18242.0
